tid,election,violence,date
674759576743358464,yes,no,unknown

667011788916002816,yes,no,unknown

666473804558811136,no,no,unknown

676916898714492929,no,no,unknown

685183178244513792,no,no,unknown

676529455284797443,no,no,unknown

667135799947870209,yes,no,unknown

684929658551439360,no,no,unknown

674728622779965440,no,no,unknown

665665562912137216,no,no,unknown

662226760306712576,no,no,unknown

685271270863323136,yes,no,unknown

684795569013944320,no,no,unknown

687591642375688192,no,no,unknown

674050109030707200,no,no,unknown

665146150807322626,yes,no,unknown

672528172626219009,yes,no,unknown

661664493647306754,no,no,unknown

670420467707224064,yes,no,unknown

665322377367056386,no,no,unknown

672844368928223232,no,no,unknown

666416982984679424,yes,no,unknown

676929211559493633,no,no,unknown

680911811340832769,yes,no,unknown

669545152461979648,no,no,unknown

676844546777620480,no,no,unknown

670402187311382528,yes,no,unknown

671885052322684930,no,no,unknown

666420022127026176,no,no,unknown

661595931603767296,yes,no,unknown

666342436084572160,no,no,unknown

672430354259668992,yes,no,unknown

671486320288514048,yes,no,unknown

667359998431883264,no,no,unknown

666393650285387776,no,no,unknown

670333478882275328,yes,no,unknown

672470791494230016,no,no,unknown

671687883456176131,yes,no,unknown

672951427904487424,yes,violence,2015-12-04

685161133641089024,no,no,unknown

684130084626796544,no,no,unknown

675838538852622337,no,no,unknown

664036680261894145,no,no,unknown

665321960545632256,yes,no,unknown

667028064644276225,yes,no,unknown

672472823047303169,yes,no,unknown

669840600116670464,yes,violence,2015-11-26

661263459905048576,yes,no,unknown

671131794788495360,no,no,unknown

666963745835479040,yes,no,unknown

662265605421182976,yes,no,unknown

666810043954814977,no,no,unknown

684175269716987904,no,no,unknown

661964931504447488,yes,no,unknown

676911463693467652,yes,no,unknown

670694952742068224,no,no,unknown

672517809314865152,yes,no,unknown

672558571717005312,no,no,unknown

669311748386758657,yes,no,unknown

670387009467224064,yes,no,unknown

665874788104146944,no,no,unknown

674619538894364672,yes,violence,2015-12-09

668901789232734208,yes,violence,2015-11-23

684451655849381888,no,no,unknown

662260867753484288,no,no,unknown

676192884236746752,yes,no,unknown

671334421140762625,no,no,unknown

661917356441133056,yes,no,unknown

667707415039746048,no,no,unknown

684767375858741249,no,no,unknown

671822025254682624,no,no,unknown

667287173935165440,yes,no,unknown

674040103354830848,no,no,unknown

665635147006382080,no,no,unknown

661368543523549184,no,no,unknown

674057932091351040,no,no,unknown

684897448146382848,no,no,unknown

684843609863139329,no,no,unknown

666400089758408704,no,no,unknown

673874461960065024,yes,violence,2015-12-07

685064698706956288,no,no,unknown

676965508961423360,no,no,unknown

665173532335190016,yes,no,unknown

668928783525789696,no,no,unknown

670066914643812352,yes,no,unknown

668210334797271040,yes,no,unknown

674974902861103108,no,no,unknown

665342122611052545,no,no,unknown

667370794155118592,yes,no,unknown

676018034801172480,no,no,unknown

667275892360658944,yes,malpractice,2015-11-19

671751322274803714,yes,no,unknown

668975764021358592,no,no,unknown

664922406977449984,no,no,unknown

682377733750566913,no,no,unknown

668595641078177793,no,no,unknown

673734043054301184,yes,no,unknown

671753657503891457,yes,no,unknown

665713896804786176,yes,no,unknown

667355747802611712,yes,violence,2015-11-19

666311369898270720,no,no,unknown

670773492803989504,no,no,unknown

669682636697305088,yes,violence,2015-11-25

687832132698402816,no,no,unknown

674440305383485440,no,no,unknown

663888124737626112,no,no,unknown

669313639799746560,yes,no,unknown

667783370491826176,yes,no,unknown

675500802786598915,yes,no,unknown

671682505674592256,yes,no,unknown

673145981198839809,yes,no,unknown

666214324092862465,no,no,unknown

676773963079557120,yes,no,unknown

671817658975821825,yes,no,unknown

666667644423159808,yes,malpractice,2015-11-17

681556745966239744,no,no,unknown

671334605899833345,no,no,unknown

674331839478280198,no,no,unknown

665121813031075841,no,no,unknown

664132444635971585,no,no,unknown

675493743605243905,no,no,unknown

676345420331810816,no,no,unknown

675268953342656513,no,no,unknown

671530049896644609,no,no,unknown

676402238437195777,no,no,unknown

676936385429946368,no,no,unknown

675323682026356736,yes,no,unknown

676422912363114496,no,no,unknown

673972027477401600,no,no,unknown

675746104114311168,no,no,unknown

669894054159769601,no,no,unknown

676975338564542464,no,no,unknown

666308206579351552,no,no,unknown

684171051803230208,yes,violence,unknown

674610931515682817,yes,no,unknown

684150288475795456,no,no,unknown

673654947863527424,yes,no,unknown

685070810176974849,no,no,unknown

684530891553697792,no,no,unknown

670257689625305089,no,no,unknown

675058690022629377,no,no,unknown

684019073202688000,no,no,unknown

670592825000620032,no,no,unknown

681285075963490305,no,no,unknown

672542394777264129,yes,no,unknown

674443344538378241,no,no,unknown

674272751255949316,no,no,unknown

667142776241319936,yes,no,unknown

684158267078131712,no,no,unknown

671080089463873536,no,no,unknown

676789924310474752,no,no,unknown

674270262385385472,no,no,unknown

674434298183831552,no,no,unknown

666557480944709632,no,no,unknown

673081095320035328,yes,no,unknown

664958908809609217,no,no,unknown

684189197029257216,no,no,unknown

669950977647239168,no,no,unknown

674062356167569410,yes,no,unknown

668765436318777344,yes,no,unknown

676967315448156160,no,no,unknown

671746772033806336,no,no,unknown

675742150814928896,no,no,unknown

676956302745214976,no,no,unknown

673264107521380352,no,no,unknown

676966070679420928,no,no,unknown

672430205294804992,no,no,unknown

670079760412884992,yes,no,unknown

665720168761397248,no,no,unknown

666410147653271552,no,no,unknown

686556393638379520,no,no,unknown

669267788159197184,no,no,unknown

668807472698761217,no,no,unknown

665344023821811712,yes,no,unknown

662280710770851841,no,no,unknown

670812727993049088,yes,no,unknown

663427100041478144,no,no,unknown

674936625072316416,no,no,unknown

674995310976999424,no,no,unknown

671860302426804224,yes,no,unknown

661319584931278848,no,no,unknown

684883579030126592,no,no,unknown

671106401075388416,yes,no,unknown

672564232467148802,yes,no,unknown

670410269739376640,no,no,unknown

664589210423283712,no,no,unknown

681565826256924672,no,no,unknown

667742348961587201,no,no,unknown

671952181361266688,no,no,unknown

680513671123079168,yes,no,unknown

667553322140856320,no,no,unknown

686942997620109312,no,no,unknown

675213395281502209,no,no,unknown

666426884838850560,no,no,unknown

675508414261436417,no,no,unknown

672487709974388736,yes,no,unknown

672519302591942657,yes,no,unknown

665236687149252608,no,no,unknown

672030214373949440,yes,no,unknown

680176919552339968,yes,no,unknown

673615597247160320,no,no,unknown

667287923306315776,yes,no,unknown

668976521240006656,no,no,unknown

664476134462091264,yes,malpractice,2015-11-11

676537875412987906,yes,no,unknown

669294399407398912,yes,no,unknown

676490243642695680,no,no,unknown

675174114596884484,no,no,unknown

672436820756402176,no,no,unknown

666039428754874368,no,no,unknown

687796737352798208,yes,no,unknown

675809814400868352,no,no,unknown

662307301160808449,no,no,unknown

675574214099787776,no,no,unknown

666030459747508224,no,no,unknown

671352006582394881,yes,no,unknown

671659331255947265,yes,violence,2015-12-01

686692311233761280,no,no,unknown

668963513679937540,yes,no,unknown

665563540707786752,yes,no,unknown

674013106205511682,yes,no,unknown

670283864934383616,yes,no,unknown

665559166753337344,no,no,unknown

667319194531139584,no,no,unknown

670323260375105536,no,no,unknown

665539755690491904,no,no,unknown

671006220006899712,yes,no,unknown

662218884725006336,yes,no,unknown

684404842090074112,no,no,unknown

674201764309155840,no,no,unknown

669302395244060673,no,no,unknown

666017287896461312,no,no,unknown

684037733879279616,no,no,unknown

665867986000048129,yes,no,unknown

662042685260357632,no,no,unknown

671922814065229824,yes,no,unknown

664916154310373376,no,no,unknown

675018050228371456,yes,violence,2015-12-10

679823815887601664,no,no,unknown

675094178049716224,yes,no,unknown

671708476125515776,yes,no,unknown

675532082031026176,yes,no,unknown

674326689208532992,no,no,unknown

673047648077815809,yes,no,unknown

673075043136438272,no,no,unknown

676163447642550274,no,no,unknown

684957272792010752,no,no,unknown

681538105812348930,no,no,unknown

668601697183408128,yes,violence,2015-11-22

684611450632040448,yes,no,unknown

672625295384555521,no,no,unknown

684897912929792005,no,no,unknown

669320514142380033,no,no,unknown

675157004755800064,no,no,unknown

670051271454408705,no,no,unknown

671906921503449088,yes,no,unknown

674993787647762432,yes,no,unknown

674252545494147074,no,no,unknown

667085061150400512,yes,no,unknown

674036292657815552,no,no,unknown

685229787107975169,no,no,unknown

664993415097147392,yes,no,unknown

663549687392296960,no,no,unknown

675140776104484867,no,no,unknown

671799719308431365,no,no,unknown

670327393962299392,yes,no,unknown

669003357596590080,no,no,unknown

670358223510196224,no,no,unknown

676441480869896192,no,no,unknown

682004011361292290,no,no,unknown

665948384335953924,yes,malpractice,2015-11-15

664839190719410176,no,no,unknown

676259089354199040,no,no,unknown

670617731620728832,no,no,unknown

675740575623208960,yes,no,unknown

670211789158789124,yes,no,unknown

687984273429774336,no,no,unknown

673715540943327232,no,no,unknown

672437492524654592,yes,violence,2015-12-03

676343955013922816,yes,violence,2015-12-14

664382332418334720,yes,no,unknown

670773647624286208,no,no,unknown

670243931515432960,yes,no,unknown

673997164633300992,yes,no,unknown

667250934695788544,yes,no,unknown

671173916572913664,yes,no,unknown

670812288820101121,no,no,unknown

670001552044748804,yes,no,unknown

685490224642719748,no,no,unknown

668962135456747520,yes,no,unknown

668943045119864832,yes,no,unknown

662254848910430208,yes,no,unknown

681121087384645632,yes,no,unknown

684401890445148161,no,no,unknown

669721567128080384,yes,no,unknown

675268835994390528,no,no,unknown

680579933354233856,no,no,unknown

672591423477325824,yes,no,unknown

667015567526752257,no,no,unknown

664773064278843392,no,no,unknown

684567656977051648,yes,malpractice,2016-01-05

685939433741369344,no,no,unknown

671447583609528320,no,no,unknown

665623526435590144,no,no,unknown

674953721353228288,no,no,unknown

667733126999908353,yes,no,unknown

669390915148976129,yes,no,unknown

678618782718406656,no,no,unknown

665585179122102272,yes,no,unknown

670346392343154688,no,no,unknown

674908609353023488,no,no,unknown

676871885884231680,no,no,unknown

669538834221277184,no,no,unknown

684678565892337664,no,no,unknown

671119607512584192,no,no,unknown

676859145249759233,yes,no,unknown

675833152909287424,no,no,unknown

679266568489082884,no,no,unknown

684096576915128324,no,no,unknown

676977641388433408,no,no,unknown

667464702260346880,no,no,unknown

671871876893929473,no,no,unknown

668870646697431040,yes,no,unknown

682375172104519681,no,no,unknown

684107099585032193,yes,no,unknown

685047878860025856,no,no,unknown

670099532286402560,no,no,unknown

666758713252962304,yes,no,unknown

674323607242280964,no,no,unknown

662403966928596992,no,no,unknown

673156396905537537,no,no,unknown

672431555999047680,no,no,unknown

672981234482610176,yes,no,unknown

685290432109101056,no,no,unknown

665955069792268288,no,no,unknown

671706696889344000,no,no,unknown

665652931857895424,yes,no,unknown

676741758437490689,yes,no,unknown

665204542968102913,yes,no,unknown

684065074164723714,no,no,unknown

677934260112728068,no,no,unknown

673297876055814144,yes,no,unknown

665862352013795328,yes,no,unknown

676932309359198208,yes,no,unknown

675840670536462336,yes,no,unknown

665127989752020992,no,no,unknown

667121830524796928,yes,violence,2015-11-18

670266163029549056,yes,violence,2015-11-27

676948038561234945,no,no,unknown

672550546805530624,yes,no,unknown

667368287232225283,no,no,unknown

674952737134665728,no,no,unknown

662459217299824640,no,no,unknown

669846344207568896,yes,no,unknown

662242045776502784,no,no,unknown

685240588980121602,no,no,unknown

688027740600164357,no,no,unknown

685229833585033217,no,no,unknown

684399894816227328,yes,no,unknown

684112050180767744,no,no,unknown

664949583206678528,yes,no,unknown

670278025854980097,yes,no,unknown

674372014640091136,no,no,unknown

684402364304998401,no,no,unknown

680430925339951109,no,no,unknown

684694942913007616,no,no,unknown

665875578260758528,yes,no,unknown

676043140445417473,no,no,unknown

671660143747186688,no,no,unknown

675076646072885248,yes,no,unknown

670079374746624000,no,no,unknown

674310460338900992,no,no,unknown

661731941201395713,yes,no,unknown

684841937719980032,no,no,unknown

673283501161127936,no,no,unknown

673637298114809856,no,no,unknown

665170258332917761,yes,no,unknown

664401770047774720,no,no,unknown

664257217659609092,no,no,unknown

667451781249536000,no,no,unknown

671348679941443584,no,no,unknown

668849274176802816,no,no,unknown

662631629941264384,yes,no,unknown

674107117909970945,no,no,unknown

667359833780305920,yes,no,unknown

674417842092171264,no,no,unknown

661782830230339584,no,no,unknown

673165333075750912,no,no,unknown

662435820209573888,no,no,unknown

675128718134804480,yes,violence,2015-12-10

676615511082475521,no,no,unknown

664800647808737280,no,no,unknown

667158099959136256,no,no,unknown

668089979428442112,no,no,unknown

668979898652889088,yes,no,unknown

671129116654051328,yes,no,unknown

673210063591514112,yes,no,unknown

685147131120857088,yes,no,unknown

684335963418587136,yes,no,unknown

676583046666039296,no,no,unknown

684424282219397120,no,no,unknown

675381411810025472,no,no,unknown

686990999084752896,yes,no,unknown

674960573294092288,no,no,unknown

676356438734807041,no,no,unknown

673643144060211200,no,no,unknown

681040454494752768,no,no,unknown

670094152139456512,yes,violence,2015-11-26

669736521302302720,no,no,unknown

669570562193301504,no,no,unknown

666076013672157184,no,no,unknown

666452407614861312,yes,no,unknown

669201894821072896,no,no,unknown

685193839238344704,no,no,unknown

666790487832010752,no,no,unknown

667332295653740545,yes,no,unknown

673301331151601664,no,no,unknown

675381402821636100,no,no,unknown

674018540324839424,no,no,unknown

662079876795617281,no,no,unknown

675408638110994433,no,no,unknown

665692686360420353,no,no,unknown

662226327806832640,no,no,unknown

671107912387960832,no,no,unknown

668210877083033600,no,no,unknown

678351271087226880,no,no,unknown

674975676101885953,yes,no,unknown

674665493991673856,no,no,unknown

667062413171273732,yes,no,unknown

685574537505804291,no,no,unknown

671883908280119296,no,no,unknown

675451077685284864,yes,no,unknown

662080094974910465,no,no,unknown

673720815783923712,no,no,unknown

676114390349946880,no,no,unknown

667374911359492096,no,no,unknown

684083957269409792,no,no,unknown

678274789644070913,yes,no,unknown

673708517384130560,yes,no,unknown

673287891305545728,yes,no,unknown

678758471446208512,no,no,unknown

669326781674057730,no,no,unknown

684168831674220544,yes,no,unknown

665345575601242112,yes,no,unknown

666216350692589568,no,no,unknown

673985732596408320,no,no,unknown

669650923682164737,no,no,unknown

665443461328408576,no,no,unknown

672649056821243904,yes,no,unknown

687312967663239168,no,no,unknown

665675676427689984,no,no,unknown

673500970802880512,no,no,unknown

665887195778162688,no,no,unknown

670533308078518272,no,no,unknown

671062568346263552,no,no,unknown

679637644750516226,yes,no,unknown

673185846409961473,yes,no,unknown

676928199075479553,no,no,unknown

662354578529198080,no,no,unknown

665915926282268672,no,no,unknown

668784117669109760,yes,violence,unknown

671905669205880832,no,no,unknown

675064540774666242,no,no,unknown

678676725132304385,no,no,unknown

671488181628485632,no,no,unknown

684404937510535169,no,no,unknown

684937200077770752,no,no,unknown

672933630512119811,yes,violence,2015-12-04

670056848469434370,no,no,unknown

680916889233698816,yes,no,unknown

666223843804110848,no,no,unknown

676199721166356480,no,no,unknown

674018292902862852,no,no,unknown

667558614018752514,no,no,unknown

674355504748077056,no,no,unknown

678912796063612929,no,no,unknown

670049728801959938,yes,no,unknown

670999364010160133,no,no,unknown

669904372432809987,yes,malpractice,2015-11-26

684069609763401728,no,no,unknown

670421401778524160,no,no,unknown

663778388247748608,no,no,unknown

684488263621570560,no,no,unknown

684884823761117184,no,no,unknown

676703901178044416,no,no,unknown

674638158093541380,no,no,unknown

675785425026482176,no,no,unknown

667865125483843584,no,no,unknown

665536257854971904,no,no,unknown

671427015430524928,no,no,unknown

670020888079802368,yes,no,unknown

666387139018407936,no,no,unknown

674580947468165120,no,no,unknown

673619656960311296,yes,no,unknown

671531250792996864,yes,violence,2015-11-30

675164829234147328,no,no,unknown

668622580740399105,yes,no,unknown

684006018829783040,no,no,unknown

674741044169211904,no,no,unknown

662000505443500032,no,no,unknown

664593638744268800,yes,no,unknown

671377904471814144,yes,no,unknown

684087919435354112,no,no,unknown

685237516727906305,no,no,unknown

673880620829941760,no,no,unknown

666727268018987008,no,no,unknown

666364510727512064,no,no,unknown

670558011996307456,no,no,unknown

666012709293572101,no,no,unknown

669391312244838400,yes,no,unknown

674202584324964353,no,no,unknown

668843375043305478,yes,no,unknown

670009430717501441,no,no,unknown

666833206692417536,no,no,unknown

664808847538827264,no,no,unknown

674018517038051328,no,no,unknown

664919733528084480,no,no,unknown

668760678052835328,no,no,unknown

664806860344676352,no,no,unknown

684460022596767744,yes,violence,2016-01-05

672604887042105345,no,no,unknown

673184538022051841,no,no,unknown

666963566629625858,yes,no,unknown

669557771935854592,no,no,unknown

674239169531539456,no,no,unknown

673283324459294724,no,no,unknown

670028502523973632,no,no,unknown

669655491371540480,yes,no,unknown

666975493741264896,yes,no,unknown

674290603027521537,no,no,unknown

667119382846382080,yes,no,unknown

684431548054134788,yes,no,unknown

673180051433766913,no,no,unknown

669918835999416320,yes,no,unknown

669311827789135872,no,no,unknown

673151175336837120,yes,no,unknown

669699144089489408,yes,no,unknown

672595395957137408,yes,violence,unknown

669624350623072256,yes,no,unknown

684414707135033345,yes,no,unknown

669989551256006656,yes,no,unknown

666945379406110720,yes,no,unknown

674195636393259008,no,no,unknown

672611598863745024,yes,no,unknown

669836537677246464,yes,no,unknown

664865651241164800,yes,no,unknown

684280141707636738,no,no,unknown

674157011848728577,no,no,unknown

672962371254542336,yes,violence,2015-12-04

669458446387945472,no,no,unknown

672576401900478465,yes,no,unknown

669893049565192193,yes,violence,unknown

666818852546826240,no,no,unknown

674067945555927040,no,no,unknown

672745051693457409,yes,no,unknown

664821997793370113,no,no,unknown

672722760880230400,yes,violence,unknown

669417951368466433,yes,no,unknown

674038507288023040,yes,no,unknown

668841595236704256,no,no,unknown

673153290335580160,yes,no,unknown

664705531492368384,no,no,unknown

672950200839872512,no,no,unknown

669865007711191041,no,no,unknown

667054508900548609,yes,violence,unknown

672919805951909893,yes,no,unknown

667113974157156353,no,no,unknown

664609468689313792,yes,no,unknown

664804011082690560,yes,no,unknown

673197957894823937,no,no,unknown

674064290358366209,yes,no,unknown

669333128180318209,yes,no,unknown

684399354220773376,no,no,unknown

673262183430639617,yes,violence,2015-12-05

669696308274462720,yes,violence,2015-11-25

669714785966153729,no,no,unknown

668635266752626689,yes,no,unknown

668593449147461632,yes,no,unknown

674221524363161600,yes,no,unknown

664909924498063360,yes,no,unknown

668621957676576768,no,no,unknown

669510597751537664,no,no,unknown

669363660003942400,yes,violence,2015-11-24

674252950127190016,no,no,unknown

668603818637205504,yes,no,unknown

684373547930808326,yes,no,unknown

672595207234437121,yes,no,unknown

669613751704883201,yes,no,unknown

668853385181986816,no,no,unknown

684381458132254720,no,no,unknown

668849206216495104,no,no,unknown

684254471065571328,no,no,unknown

668938748495798272,no,no,unknown

667065936126480384,yes,no,unknown

672771193150263296,yes,no,unknown

664619704879857668,no,no,unknown

674365420351184896,yes,no,unknown

668887393735458816,no,no,unknown

669572788143964161,yes,no,unknown

666768725652049920,no,no,unknown

669911745323008000,no,no,unknown

672796677145821185,yes,no,unknown

668585412412223488,yes,violence,2015-11-22

669948022952865792,yes,no,unknown

674250117541699584,no,no,unknown

667023307682746368,yes,no,unknown

674328123933093888,no,no,unknown

684362736692785152,no,no,unknown

664604732753887232,no,no,unknown

664827291357188098,no,no,unknown

669713559937503232,yes,violence,2015-11-25

664789675131977728,yes,no,unknown

666787313305817088,no,no,unknown

672914082048180225,no,no,unknown

684437111043391489,yes,malpractice,unknown

666927738289324032,no,no,unknown

672855304325890048,no,no,unknown

674306410574831616,yes,no,unknown

668869011938111488,no,no,unknown

668720447039651840,yes,no,unknown

667023396241321984,no,no,unknown

672629173001789440,no,no,unknown

684523806707331072,no,no,unknown

672897278269661184,no,no,unknown

667012984586305536,no,no,unknown

669573904269086721,yes,malpractice,2015-11-25

664632209639235584,yes,no,unknown

673218655308656641,no,no,unknown

668858647766790146,yes,violence,2015-11-23

664614632733155328,yes,no,unknown

672996443955838976,no,no,unknown

672573739683471362,yes,no,unknown

668586681889628160,no,no,unknown

669334073966505985,no,no,unknown

669868888595673088,yes,violence,2015-11-26

669631660820840449,yes,violence,2015-11-25

666998894925058048,no,no,unknown

664944403597930496,no,no,unknown

669854270167130112,yes,no,unknown

669869294449065987,yes,no,unknown

669834143740612608,no,no,unknown

669333151941029888,yes,no,unknown

673211903175475200,yes,no,unknown

684452816459542528,no,no,unknown

669973045587648512,no,no,unknown

666959155966660609,yes,no,unknown

674063318793998341,yes,no,unknown

684381477648363520,no,no,unknown

672824848918286337,no,no,unknown

669938545260412929,yes,violence,2015-11-26

668939032362156035,no,no,unknown

684396099524784128,no,no,unknown

672705004747096064,no,no,unknown

669953556305321985,yes,no,unknown

684431584074665984,yes,no,unknown

667020113598656512,no,no,unknown

674267112538525696,no,no,unknown

667016219787001856,no,no,unknown

667089082955251712,yes,no,unknown

666928248979382272,yes,no,unknown

684426248139988992,no,no,unknown

684445027624419329,no,no,unknown

669458752781819904,no,no,unknown

672953935573860352,yes,no,unknown

667095741836472325,yes,violence,2015-11-18

684416065749782528,no,no,unknown

669542872052449281,yes,no,unknown

672957008254009345,yes,no,unknown

667002417150566401,yes,no,unknown

667017352878424064,yes,no,unknown

667070526196736000,yes,no,unknown

669599052258918400,yes,malpractice,2015-11-25

673212671102214145,no,no,unknown

668863559590354944,no,no,unknown

669633050372784128,no,no,unknown

669905464025612288,yes,no,unknown

669824451685580800,yes,no,unknown

672626301681930240,yes,violence,unknown

673283259917299712,no,no,unknown

674061634931957760,no,no,unknown

684488775301382144,no,no,unknown

664870154107535360,yes,no,unknown

664894198148169728,no,no,unknown

669597206257758208,yes,violence,2015-11-25

664678020888817666,no,no,unknown

668602252039467008,yes,no,unknown

673163787726385152,yes,no,unknown

673140784611266560,yes,no,unknown

667100449946865664,no,no,unknown

664594821139603456,no,no,unknown

669837618998284288,yes,violence,2015-11-26

673198960761270272,no,no,unknown

669548087912833024,yes,violence,2015-11-25

664924250747314176,no,no,unknown

669611869020299265,no,no,unknown

668601166209679360,yes,no,unknown

672781490447646720,yes,no,unknown

668780687554650112,yes,no,unknown

668742060544024576,no,no,unknown

673231226396909568,yes,no,unknown

674290867864256512,no,no,unknown

684488741008863232,no,no,unknown

684398322019360768,no,no,unknown

674169357568712704,no,no,unknown

672790591785209856,yes,no,unknown

674356465264631808,yes,no,unknown

669959901557465089,yes,no,unknown

672776590531698690,no,no,unknown

672954259332341760,yes,no,unknown

664852263689723905,no,no,unknown

669577228632653824,yes,violence,2015-11-25

684431664928403456,no,no,unknown

669330692560424960,yes,no,unknown

669351659403739136,yes,no,unknown

664684082148876288,yes,no,unknown

669535435035578369,yes,violence,2015-11-25

684474648478781441,no,no,unknown

674297624900440064,yes,violence,unknown

684431467645112322,yes,no,unknown

669609524454625280,yes,no,unknown

673142465994563584,yes,no,unknown

670014403203497984,yes,no,unknown

673158106889760768,no,no,unknown

674240459242369024,yes,no,unknown

674313796400361472,no,no,unknown

666955583657025536,yes,no,unknown

669982918509506560,no,no,unknown

668622078250229761,yes,no,unknown

669634983364005889,no,no,unknown

667037341358399489,yes,no,unknown

664837854019891200,yes,no,unknown

664882943123464192,yes,no,unknown

668670379750252544,yes,no,unknown

669879766523191296,yes,violence,2015-11-26

667118600101195776,yes,no,unknown

667093121071775744,yes,violence,2015-11-18

664715680474898433,no,no,unknown

664914426903044097,yes,no,unknown

684401797042147329,no,no,unknown

669863414718717953,yes,violence,2015-11-26

667098193964863488,yes,no,unknown

669844535304957952,yes,no,unknown

669304732075352064,yes,no,unknown

674267146378170368,yes,no,unknown

684459612737789952,yes,no,unknown

674023481747636225,no,no,unknown

669696262099345408,yes,violence,2015-11-25

669608342147481600,no,no,unknown

672864173907382274,no,no,unknown

666792453907816449,no,no,unknown

666778257086377984,yes,no,unknown

672995421069905920,yes,no,unknown

673197907638657025,no,no,unknown

669390865815728128,yes,no,unknown

669713447416909824,yes,no,unknown

668758136988266496,no,no,unknown

669862367082213376,yes,no,unknown

673109155499102208,no,no,unknown

684193919366774784,no,no,unknown

674099752301105152,no,no,unknown

673005869752303616,yes,no,unknown

684395512485785600,no,no,unknown

668921174685011969,yes,no,unknown

674078462290870272,yes,no,unknown

669930807344107520,no,no,unknown

669838552797192193,yes,violence,unknown

673165951551033344,yes,no,unknown

674259216153079808,no,no,unknown

674233525961367553,no,no,unknown

668632631702106114,no,no,unknown

684459451882061824,no,no,unknown

672831976634626048,yes,violence,2015-12-04

667035120382181376,yes,no,unknown

673119810163752960,no,no,unknown

670021604995387393,no,no,unknown

666807641189019648,no,no,unknown

673223278320852993,no,no,unknown

684506523863773188,no,no,unknown

684397078173224960,no,no,unknown

669932735486644226,no,no,unknown

672973941623885824,yes,no,unknown

669913049806032896,yes,no,unknown

669834897448681472,yes,no,unknown

669868716507734021,yes,no,unknown

668832493559238656,no,no,unknown

673162505900855296,no,no,unknown

673132623707918336,yes,violence,unknown

668594889488232449,no,no,unknown

664613558609649664,no,no,unknown

672942104771956736,no,no,unknown

666978750555402243,yes,no,unknown

684456263523151872,no,no,unknown

664855303738011648,yes,no,unknown

669718769544097793,yes,violence,2015-11-25

674261867678842880,no,no,unknown

673119365546582017,no,no,unknown

669533215019937792,yes,violence,2015-11-25

666792409762779137,no,no,unknown

668801836372123648,yes,no,unknown

674095638775242753,no,no,unknown

669701214678990849,yes,no,unknown

664904512566620160,no,no,unknown

666819132751486976,no,no,unknown

674197150193074177,no,no,unknown

684446207880622080,no,no,unknown

672843552116879362,no,no,unknown

669354947071356928,no,no,unknown

664874736120279040,yes,no,unknown

669839699733823489,no,no,unknown

666802311067496448,no,no,unknown

673189448981573632,yes,no,unknown

666983860966694913,no,no,unknown

674021708639174657,no,no,unknown

673260688349904900,yes,no,unknown

668835716424708097,yes,violence,2015-11-23

666936821230759937,no,no,unknown

669889300885020672,yes,malpractice,2015-11-26

664935553884909568,yes,no,unknown

669577376792211456,yes,no,unknown

669318276648984576,no,no,unknown

668903897327648768,yes,no,unknown

672855902941282309,yes,violence,2015-12-04

669512093406732289,yes,no,unknown

669728590582251520,no,no,unknown

666878051343552512,no,no,unknown

672854499594215425,yes,malpractice,unknown

674254111072788481,yes,no,unknown

669997254787379201,yes,violence,2015-11-26

669629453451042817,no,no,unknown

672890037692944385,no,no,unknown

670015463967993856,yes,violence,2015-11-26

668929284422152192,yes,violence,unknown

666853110539755520,yes,no,unknown

674257545003855873,no,no,unknown

684217007965880320,no,no,unknown

669583313997185024,yes,no,unknown

